"User ID","First Name","Last Name","Employee ID","Date","In","Out","Short","OT","LeaveType","Work code","Day type"
"9","Maria","Gonzales","1-00008","14/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","14/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","14/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","15/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","15/04/2026","","","","","VL","","Workday"
"4","Maron","Javier","1-00003","15/04/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","15/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","15/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","15/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","15/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","15/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","15/04/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","15/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","16/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","16/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","16/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","16/04/2026","08:30","12:30","","","None","OB","Workday"
"6","Miguel","Reyes","1-00005","16/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","16/04/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","16/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","16/04/2026","09:22","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","16/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","16/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","17/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","17/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","17/04/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","17/04/2026","08:17","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","17/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","17/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","17/04/2026","08:17","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","17/04/2026","09:22","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","17/04/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","17/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","18/04/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","18/04/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","18/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","18/04/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","18/04/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","18/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","18/04/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","18/04/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","18/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","18/04/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","19/04/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","19/04/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","19/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","19/04/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","19/04/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","19/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","19/04/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","19/04/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","19/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","19/04/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","20/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","20/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","20/04/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","20/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","20/04/2026","08:17","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","20/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","20/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","20/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","20/04/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","20/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","21/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","21/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","21/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","21/04/2026","08:17","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","21/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","21/04/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","21/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","21/04/2026","","","","","SL","","Workday"
"10","James","Villanueva","1-00009","21/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","21/04/2026","08:17","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","22/04/2026","08:00","18:30","","1","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","22/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","22/04/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","22/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","22/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","22/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","22/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","22/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","22/04/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","22/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","23/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","23/04/2026","08:17","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","23/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","23/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","23/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","23/04/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","23/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","23/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","23/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","23/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","24/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","24/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","24/04/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","24/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","24/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","24/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","24/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","24/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","24/04/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","24/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","25/04/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","25/04/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","25/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","25/04/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","25/04/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","25/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","25/04/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","25/04/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","25/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","25/04/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","26/04/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","26/04/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","26/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","26/04/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","26/04/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","26/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","26/04/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","26/04/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","26/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","26/04/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","27/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","27/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","27/04/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","27/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","27/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","27/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","27/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","27/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","27/04/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","27/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","28/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","28/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","28/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","28/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","28/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","28/04/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","28/04/2026","08:17","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","28/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","28/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","28/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","29/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","29/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","29/04/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","29/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","29/04/2026","08:17","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","29/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","29/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","29/04/2026","09:22","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","29/04/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","29/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","30/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","30/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","30/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","30/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","30/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","30/04/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","30/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","30/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","30/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","30/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","01/05/2026","","","","","VL","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","01/05/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","01/05/2026","13:12","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","01/05/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","01/05/2026","08:17","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","01/05/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","01/05/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","01/05/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","01/05/2026","","","","","VL","","Workday"
"11","Patricia","Ng","1-00010","01/05/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","02/05/2026","","","","","VL","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","02/05/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","02/05/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","02/05/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","02/05/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","02/05/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","02/05/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","02/05/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","02/05/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","02/05/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","03/05/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","03/05/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","03/05/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","03/05/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","03/05/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","03/05/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","03/05/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","03/05/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","03/05/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","03/05/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","04/05/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","04/05/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","04/05/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","04/05/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","04/05/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","04/05/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","04/05/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","04/05/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","04/05/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","04/05/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","05/05/2026","09:00","12:00","","","None","OB","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","05/05/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","05/05/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","05/05/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","05/05/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","05/05/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","05/05/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","05/05/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","05/05/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","05/05/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","06/05/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","06/05/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","06/05/2026","","","","","SIL","","Workday"
"5","Elena","Santos","1-00004","06/05/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","06/05/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","06/05/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","06/05/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","06/05/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","06/05/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","06/05/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","07/05/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","07/05/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","07/05/2026","","","","","SIL","","Workday"
"5","Elena","Santos","1-00004","07/05/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","07/05/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","07/05/2026","13:12","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","07/05/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","07/05/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","07/05/2026","13:00","17:00","","","None","OB","Workday"
"11","Patricia","Ng","1-00010","07/05/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","08/05/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","08/05/2026","13:00","17:00","","","None","OB","Workday"
"4","Maron","Javier","1-00003","08/05/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","08/05/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","08/05/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","08/05/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","08/05/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","08/05/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","08/05/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","08/05/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","09/05/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","09/05/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","09/05/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","09/05/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","09/05/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","09/05/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","09/05/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","09/05/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","09/05/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","09/05/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","10/05/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","10/05/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","10/05/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","10/05/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","10/05/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","10/05/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","10/05/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","10/05/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","10/05/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","10/05/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","11/05/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","11/05/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","11/05/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","11/05/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","11/05/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","11/05/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","11/05/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","11/05/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","11/05/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","11/05/2026","08:00","12:00","","","None","OB","Workday"
"2","Franklin","Moris","1-00001","12/05/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","12/05/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","12/05/2026","08:00","17:00","","","None","OB","Workday"
"5","Elena","Santos","1-00004","12/05/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","12/05/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","12/05/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","12/05/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","12/05/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","12/05/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","12/05/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","13/05/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","13/05/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","13/05/2026","13:00","16:40","20","","None","","Workday"
"5","Elena","Santos","1-00004","13/05/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","13/05/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","13/05/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","13/05/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","13/05/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","13/05/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","13/05/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","14/05/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","14/05/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","14/05/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","14/05/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","14/05/2026","08:00","19:00","","2","None","","Workday"
"7","Ana","Cruz","1-00006","14/05/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","14/05/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","14/05/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","14/05/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","14/05/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","15/05/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","15/05/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","15/05/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","15/05/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","15/05/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","15/05/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","15/05/2026","08:00","16:40","20","","None","","Workday"
"9","Maria","Gonzales","1-00008","15/05/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","15/05/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","15/05/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","16/05/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","16/05/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","16/05/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","16/05/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","16/05/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","16/05/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","16/05/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","16/05/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","16/05/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","16/05/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","17/05/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","17/05/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","17/05/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","17/05/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","17/05/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","17/05/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","17/05/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","17/05/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","17/05/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","17/05/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","18/05/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","18/05/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","18/05/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","18/05/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","18/05/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","18/05/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","18/05/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","18/05/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","18/05/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","18/05/2026","08:00","17:00","","","None","","Workday"
